 13.25000000   0.29535120
 13.29166667   0.76139040
 13.33333333   1.25211840
 13.37500000   1.64927280
 13.41666667   1.74711360
 13.45833333   1.73522640
 13.50000000   1.48620480
 13.54166667   1.15732560
 13.58333333   0.72511920
 13.62500000   0.26517600
 13.66666667  -0.03048000
 13.70833333  -0.15544800
 13.75000000  -0.02133600
 13.79166667   0.35326320
 13.83333333   0.80832960
 13.87500000   1.24023120
 13.91666667   1.51912320
 13.95833333   1.62519360
 14.00000000   1.53009600
 14.04166667   1.29021840
 14.08333333   0.80528160
 14.12500000   0.38221920
 14.16666667   0.00335280
 14.20833333  -0.18288000
 14.25000000   0.01127760
 14.29166667   0.44836080
 14.33333333   0.99212400
 14.37500000   1.52735280
 14.41666667   1.92420240
 14.45833333   2.10312000
 14.50000000   2.07629760
 14.54166667   1.83428640
 14.58333333   1.45724880
 14.62500000   1.07411520
 14.66666667   0.61722000
 14.70833333   0.32613600
 14.75000000   0.25725120
 14.79166667   0.43738800
 14.83333333   0.73639680
 14.87500000   1.15122960
 14.91666667   1.58130240
 14.95833333   1.90134240
 15.00000000   2.00131680
 15.04166667   1.85135520
 15.08333333   1.51638000
 15.12500000   1.03936800
 15.16666667   0.57729120
 15.20833333   0.22616160
 15.25000000   0.15118080
 15.29166667   0.37825680
 15.33333333   0.80010000
 15.37500000   1.33319520
 15.41666667   1.84129680
 15.45833333   2.20035120
 15.50000000   2.30428800
 15.54166667   2.22321120
 15.58333333   1.91109600
 15.62500000   1.48620480
 15.66666667   1.02229920
 15.70833333   0.54132480
 15.75000000   0.25328880
 15.79166667   0.22738080
 15.83333333   0.52821840
 15.87500000   0.99517200
 15.91666667   1.48224240
 15.95833333   1.87634880
 16.00000000   2.09336640
 16.04166667   2.02417680
 16.08333333   1.74619920
 16.12500000   1.32435600
 16.16666667   0.82113120
 16.20833333   0.35631120
 16.25000000  -0.00914400
 16.29166667   0.17038320
 16.33333333   0.52913280
 16.37500000   1.03113840
 16.41666667   1.59136080
 16.45833333   2.01625200
 16.50000000   2.30337360
 16.54166667   2.31434640
 16.58333333   2.11013040
 16.62500000   1.63311840
 16.66666667   1.30332480
 16.70833333   0.77419200
 16.75000000   0.30510480
 16.79166667   0.23134320
 16.83333333   0.29413200
 16.87500000   0.67421760
 16.91666667   1.16220240
 16.95833333   1.63738560
 17.00000000   1.98516240
 17.04166667   2.07812640
 17.08333333   1.92511680
 17.12500000   1.60233360
 17.16666667   1.08813600
 17.20833333   0.59131200
 17.25000000   0.18409920
 17.29166667   0.03718560
 17.33333333   0.22829520
 17.37500000   0.67635120
 17.41666667   1.21036080
 17.45833333   1.79039520
 17.50000000   2.13817200
 17.54166667   2.31221280
 17.58333333   2.24028000
 17.62500000   1.90621920
 17.66666667   1.51424640
 17.70833333   0.97627440
 17.75000000   0.49621440
 17.79166667   0.08625840
 17.83333333  -0.00609600
 17.87500000   0.17739360
 17.91666667   0.62910720
 17.95833333   1.16037360
 18.00000000   1.63738560
 18.04166667   1.89524640
 18.08333333   1.83428640
 18.12500000   1.50632160
 18.16666667   1.06131360
 18.20833333   0.51328320
 18.25000000   0.11430000
 18.29166667  -0.08229600
 18.33333333  -0.02438400
 18.37500000   0.31120080
 18.41666667   0.74523600
 18.45833333   1.25821440
 18.50000000   1.71114720
 18.54166667   2.00924160
 18.58333333   2.08239360
 18.62500000   2.03819760
 18.66666667   1.69834560
 18.70833333   1.32039360
 18.75000000   0.84033360
 18.79166667   0.40721280
 18.83333333   0.14112240
 18.87500000   0.14112240
 18.91666667   0.51114960
 18.95833333   1.01528880
 19.00000000   1.54625040
 19.04166667   1.96321680
 19.08333333   2.12719920
 19.12500000   1.96321680
 19.16666667   1.59227520
 19.20833333   1.12318800
 19.25000000   0.62819280
 19.29166667   0.20817840
 19.33333333  -0.05486400
 19.37500000   0.15514320
 19.41666667   0.52821840
 19.45833333   1.03235760
 19.50000000   1.57124400
 19.54166667   1.98211440
 19.58333333   2.15432640
 19.62500000   2.15920320
 19.66666667   1.94035680
 19.70833333   1.56027120
 19.75000000   1.04028240
 19.79166667   0.50718720
 19.83333333   0.06339840
 19.87500000  -0.11887200
 19.91666667   0.09631680
 19.95833333   0.60716160
 20.00000000   1.19512080
 20.04166667   1.71632880
 20.08333333   1.95834000
 20.12500000   1.98333360
 20.16666667   1.71328080
 20.20833333   1.28930400
 20.25000000   0.83637120
 20.29166667   0.40020240
 20.33333333   0.08839200
 20.37500000   0.00518160
 20.41666667   0.17830800
 20.45833333   0.60716160
 20.50000000   1.14635280
 20.54166667   1.62732720
 20.58333333   1.92024000
 20.62500000   2.05709520
 20.66666667   2.03636880
 20.70833333   1.71724320
 20.75000000   1.26034800
 20.79166667   0.74523600
 20.83333333   0.22738080
 20.87500000  -0.06705600
 20.91666667  -0.10363200
 20.95833333   0.14234160
 21.00000000   0.84734400
 21.04166667   1.41914880
 21.08333333   1.79130960
 21.12500000   1.93426080
 21.16666667   1.81538880
 21.20833333   1.47523200
 21.25000000   1.07228640
 21.29166667   0.55534560
 21.33333333   0.21518880
 21.37500000  -0.01219200
 21.41666667  -0.00000000
 21.45833333   0.32034480
 21.50000000   0.82631280
 21.54166667   1.34325360
 21.58333333   1.74528480
 21.62500000   2.01625200
 21.66666667   2.02326240
 21.70833333   1.84922160
 21.75000000   1.50815040
 21.79166667   1.02016560
 21.83333333   0.49926240
 21.87500000   0.05120640
 21.91666667  -0.15544800
 21.95833333   0.06035040
 22.00000000   0.55321200
 22.04166667   1.04820720
 22.08333333   1.60934400
 22.12500000   1.88610240
 22.16666667   1.94919600
 22.20833333   1.80411120
 22.25000000   1.51333200
 22.29166667   1.16921280
 22.33333333   0.72420480
 22.37500000   0.29230320
 22.41666667   0.12527280
 22.45833333   0.23713440
 22.50000000   0.60716160
 22.54166667   1.06527600
 22.58333333   1.52613360
 22.62500000   1.90012320
 22.66666667   2.12232240
 22.70833333   2.06136240
 22.75000000   1.84830720
 22.79166667   1.44231360
 22.83333333   0.94122240
 22.87500000   0.41910000
 22.91666667   0.04114800
 22.95833333   0.01828800
 23.00000000   0.35326320
 23.04166667   0.87111840
 23.08333333   1.39019280
 23.12500000   1.78734720
 23.16666667   1.98729600
 23.20833333   1.99522080
 23.25000000   1.82026560
 23.29166667   1.50723600
 23.33333333   1.09331760
 23.37500000   0.65714880
 23.41666667   0.26212800
 23.45833333   0.13411200
 23.50000000   0.27614880
 23.54166667   0.62423040
 23.58333333   1.07411520
 23.62500000   1.45115280
 23.66666667   1.71815760
 23.70833333   1.90621920
 23.75000000   1.86537600
 23.79166667   1.55813760
 23.83333333   1.12135920
 23.87500000   0.61417200
 23.91666667   0.12131040
 23.95833333  -0.15849600
 24.00000000  -0.07924800
 24.04166667   0.23530560
 24.08333333   0.71414640
 24.12500000   1.18018560
 24.16666667   1.53924000
 24.20833333   1.75412400
 24.25000000   1.77424080
 24.29166667   1.59227520
 24.33333333   1.21310400
 24.37500000   0.66934080
 24.41666667   0.34716720
 24.45833333   0.05120640
 24.50000000   0.03535680
 24.54166667   0.28925520
 24.58333333   0.63611760
 24.62500000   1.04515920
 24.66666667   1.44810480
 24.70833333   1.74132240
 24.75000000   1.89036960
 24.79166667   1.77027840
 24.83333333   1.47431760
 24.87500000   1.00736400
 24.91666667   0.52212240
 24.95833333   0.11734800
 25.00000000  -0.01524000
 25.04166667   0.05821680
 25.08333333   0.36515040
 25.12500000   0.72420480
 25.16666667   1.13019840
 25.20833333   1.52217120
 25.25000000   1.80136800
 25.29166667   1.86110880
 25.33333333   1.68828720
 25.37500000   1.35514080
 25.41666667   0.89428320
 25.45833333   0.51937920
 25.50000000   0.24536400
 25.54166667   0.15819120
 25.58333333   0.33314640
 25.62500000   0.73731120
 25.66666667   1.14513360
 25.70833333   1.53619200
 25.75000000   1.82331360
 25.79166667   1.89920880
 25.83333333   1.76418240
 25.87500000   1.41610080
 25.91666667   1.04119680
 25.95833333   0.59436000
 26.00000000   0.21732240
 26.04166667   0.07223760
 26.08333333   0.16824960
 26.12500000   0.48219360
 26.16666667   0.88513920
 26.20833333   1.38927840
 26.25000000   1.85409840
 26.29166667   1.99217280
 26.33333333   2.10129120
 26.37500000   1.92328800
 26.41666667   1.56118560
 26.45833333   1.11221520
 26.50000000   0.64617600
 26.54166667   0.30510480
 26.58333333   0.14813280
 26.62500000   0.28712160
 26.66666667   0.64739520
 26.70833333   1.09636560
 26.75000000   1.52735280
 26.79166667   1.86933840
 26.83333333   1.96321680
 26.87500000   1.82910480
 26.91666667   1.51424640
 26.95833333   1.10916720
 27.00000000   0.65623440
 27.04166667   0.31424880
 27.08333333   0.11612880
 27.12500000   0.09113520
 27.16666667   0.40325040
 27.20833333   0.85831680
 27.25000000   1.42036800
 27.29166667   1.91231520
 27.33333333   2.18114880
 27.37500000   2.25734880
 27.41666667   2.02234800
 27.45833333   1.63037520
 27.50000000   1.13934240
 27.54166667   0.61630560
 27.58333333   0.18623280
 27.62500000   0.02316480
 27.66666667   0.16916400
 27.70833333   0.58033920
 27.75000000   1.04333040
 27.79166667   1.48315680
 27.83333333   1.81538880
 27.87500000   1.91810640
 27.91666667   1.82514240
 27.95833333   1.50632160
 28.00000000   1.05735120
 28.04166667   0.59039760
 28.08333333   0.15118080
 28.12500000  -0.17373600
 28.16666667  -0.23164800
 28.20833333   0.11917680
 28.25000000   0.64617600
 28.29166667   1.33136640
 28.33333333   1.94035680
 28.37500000   2.27015040
 28.41666667   2.31739440
 28.45833333   2.08727040
 28.50000000   1.67030400
 28.54166667   1.15427760
 28.58333333   0.59222640
 28.62500000   0.11216640
 28.66666667  -0.14325600
 28.70833333  -0.03657600
 28.75000000   0.38039040
 28.79166667   0.88513920
 28.83333333   1.40329920
 28.87500000   1.77911760
 28.91666667   1.97723760
 28.95833333   1.90621920
 29.00000000   1.60721040
 29.04166667   1.15824000
 29.08333333   0.62727840
 29.12500000   0.06614160
 29.16666667  -0.32918400
 29.20833333  -0.39014400
 29.25000000   0.00609600
 29.29166667   0.64221360
 29.33333333   1.41427200
 29.37500000   2.04612240
 29.41666667   2.41035840
 29.45833333   2.46918480
 29.50000000   2.23235520
 29.54166667   1.77210720
 29.58333333   1.23626880
 29.62500000   0.57729120
 29.66666667   0.06522720
 29.70833333  -0.40843200
 29.75000000  -0.14935200
 29.79166667   0.26730960
 29.83333333   0.83027520
 29.87500000   1.44414240
 29.91666667   1.90713360
 29.95833333   2.14335360
 30.00000000   2.12537040
 30.04166667   1.82209440
 30.08333333   1.32527040
 30.12500000   0.71414640
 30.16666667   0.11612880
 30.20833333  -0.34442400
 30.25000000  -0.43281600
 30.29166667   0.00030480
 30.33333333   0.64526160
 30.37500000   1.43835120
 30.41666667   2.12628480
 30.45833333   2.48625360
 30.50000000   2.52526800
 30.54166667   2.25338640
 30.58333333   1.76631600
 30.62500000   1.17835680
 30.66666667   0.55839360
 30.70833333   0.02926080
 30.75000000  -0.26517600
 30.79166667  -0.14325600
 30.83333333   0.30327600
 30.87500000   0.88331040
 30.91666667   1.50022560
 30.95833333   1.99430640
 31.00000000   2.25917760
 31.04166667   2.19212160
 31.08333333   1.85623200
 31.12500000   1.31124960
 31.16666667   0.68519040
 31.20833333   0.06339840
 31.25000000  -0.38709600
 31.29166667  -0.42672000
 31.33333333   0.03810000
 31.37500000   0.73121520
 31.41666667   1.56728160
 31.45833333   2.24332800
 31.50000000   2.65328400
 31.54166667   2.68620240
 31.58333333   2.34726480
 31.62500000   1.91536320
 31.66666667   1.33837680
 31.70833333   0.69616320
 31.75000000   0.15727680
 31.79166667  -0.16459200
 31.83333333  -0.06705600
 31.87500000   0.36210240
 31.91666667   1.00614480
 31.95833333   1.67426640
 32.00000000   2.22534480
 32.04166667   2.49417840
 32.08333333   2.32928160
 32.12500000   1.94828160
 32.16666667   1.35636000
 32.20833333   0.70134480
 32.25000000   0.07223760
 32.29166667  -0.34137600
 32.33333333  -0.35052000
 32.37500000   0.14234160
 32.41666667   0.85618320
 32.45833333   1.68127680
 32.50000000   2.32531920
 32.54166667   2.65419840
 32.58333333   2.70936720
 32.62500000   2.37225840
 32.66666667   1.82636160
 32.70833333   1.22438160
 32.75000000   0.59314080
 32.79166667   0.04419600
 32.83333333  -0.24688800
 32.87500000  -0.07924800
 32.91666667   0.48219360
 32.95833333   1.14025680
 33.00000000   1.83733440
 33.04166667   2.27411280
 33.08333333   2.45028720
 33.12500000   2.25338640
 33.16666667   1.79313840
 33.20833333   1.23017280
 33.25000000   0.60411360
 33.29166667   0.01524000
 33.33333333  -0.35661600
 33.37500000  -0.34137600
 33.41666667   0.15819120
 33.45833333   0.85435440
 33.50000000   1.63311840
 33.54166667   2.18511120
 33.58333333   2.45120160
 33.62500000   2.39328960
 33.66666667   2.05922880
 33.70833333   1.49138640
 33.75000000   0.93238320
 33.79166667   0.24109680
 33.83333333  -0.25908000
 33.87500000  -0.44500800
 33.91666667  -0.09144000
 33.95833333   0.51511200
 34.00000000   1.17927120
 34.04166667   1.86110880
 34.08333333   2.21620080
 34.12500000   2.27411280
 34.16666667   2.02234800
 34.20833333   1.66116000
 34.25000000   1.14635280
 34.29166667   0.57028080
 34.33333333   0.05638800
 34.37500000  -0.18592800
 34.41666667  -0.04267200
 34.45833333   0.47426880
 34.50000000   1.13416080
 34.54166667   1.80411120
 34.58333333   2.28813360
 34.62500000   2.51520960
 34.66666667   2.49113040
 34.70833333   2.17322400
 34.75000000   1.69133520
 34.79166667   1.09423200
 34.83333333   0.49225200
 34.87500000   0.01920240
 34.91666667  -0.13716000
 34.95833333   0.20116800
 35.00000000   0.82631280
 35.04166667   1.52735280
 35.08333333   2.10616800
 35.12500000   2.41828320
 35.16666667   2.42316000
 35.20833333   2.20309440
 35.25000000   1.74223680
 35.29166667   1.20639840
 35.33333333   0.63733680
 35.37500000   0.16337280
 35.41666667  -0.05486400
 35.45833333   0.16032480
 35.50000000   0.72024240
 35.54166667   1.35026400
 35.58333333   1.92816480
 35.62500000   2.35122720
 35.66666667   2.49722640
 35.70833333   2.31922320
 35.75000000   1.91536320
 35.79166667   1.39232640
 35.83333333   0.79217520
 35.87500000   0.21823680
 35.91666667  -0.16459200
 35.95833333  -0.19202400
 36.00000000   0.21427440
 36.04166667   0.79217520
 36.08333333   1.39232640
 36.12500000   1.84312560
 36.16666667   2.06623920
 36.20833333   2.04033120
 36.25000000   1.79527200
 36.29166667   1.35117840
 36.33333333   0.83728560
 36.37500000   0.25024080
 36.41666667  -0.15544800
 36.45833333  -0.26822400
 36.50000000   0.00822960
 36.54166667   0.49316640
 36.58333333   1.07624880
 36.62500000   1.61330640
 36.66666667   2.00223120
 36.70833333   2.10738720
 36.75000000   1.89128400
 36.79166667   1.46029680
 36.83333333   1.00523040
 36.87500000   0.42732960
 36.91666667   0.03139440
 36.95833333  -0.11582400
 37.00000000   0.05212080
 37.04166667   0.43037760
 37.08333333   1.00126800
 37.12500000   1.48010880
 37.16666667   1.83611520
 37.20833333   2.04124560
 37.25000000   1.99918320
 37.29166667   1.80014880
 37.33333333   1.38226800
 37.37500000   0.88239600
 37.41666667   0.38221920
 37.45833333   0.06431280
 37.50000000   0.03139440
 37.54166667   0.33009840
 37.58333333   0.74523600
 37.62500000   1.19725440
 37.66666667   1.65811200
 37.70833333   1.93913760
 37.75000000   1.97418960
 37.79166667   1.75625760
 37.83333333   1.39537440
 37.87500000   0.89916000
 37.91666667   0.41727120
 37.95833333   0.07528560
 38.00000000  -0.00914400
 38.04166667   0.24719280
 38.08333333   0.69616320
 38.12500000   1.05735120
 38.16666667   1.57215840
 38.20833333   1.88518800
 38.25000000   2.02539600
 38.29166667   1.96321680
 38.33333333   1.76936400
 38.37500000   1.47126960
 38.41666667   0.93512640
 38.45833333   0.54833520
 38.50000000   0.26426160
 38.54166667   0.24018240
 38.58333333   0.52029360
 38.62500000   0.91836240
 38.66666667   1.35818880
 38.70833333   1.69529760
 38.75000000   1.88518800
 38.79166667   1.84525920
 38.83333333   1.59136080
 38.87500000   1.19634000
 38.91666667   0.76017120
 38.95833333   0.35417760
 39.00000000   0.10728960
 39.04166667   0.13624560
 39.08333333   0.36819840
 39.12500000   0.68122800
 39.16666667   1.03814880
 39.20833333   1.38623040
 39.25000000   1.69224960
 39.29166667   1.87421520
 39.33333333   1.82026560
 39.37500000   1.62123120
 39.41666667   1.22011440
 39.45833333   0.81229200
 39.50000000   0.44013120
 39.54166667   0.17129760
 39.58333333   0.12313920
 39.62500000   0.36210240
 39.66666667   0.73212960
 39.70833333   1.16433600
 39.75000000   1.53222960
 39.79166667   1.72425360
 39.83333333   1.75930560
 39.87500000   1.51820880
 39.91666667   1.25028960
 39.95833333   0.82326480
 40.00000000   0.54132480
 40.04166667   0.37338000
 40.08333333   0.42031920
 40.12500000   0.64617600
 40.16666667   0.94213680
 40.20833333   1.28229360
 40.25000000   1.62123120
 40.29166667   1.92938400
 40.33333333   2.07812640
 40.37500000   1.97114160
 40.41666667   1.85531760
 40.45833333   1.53131520
 40.50000000   1.17835680
 40.54166667   0.82235040
 40.58333333   0.50413920
 40.62500000   0.60533280
 40.66666667   0.81015840
 40.70833333   1.10916720
 40.75000000   1.46913600
 40.79166667   1.77515520
 40.83333333   1.97510400
 40.87500000   1.92328800
 40.91666667   1.73522640
 40.95833333   1.47919440
 41.00000000   1.11739680
 41.04166667   0.76809600
 41.08333333   0.59832240
 41.12500000   0.51724560
 41.16666667   0.64739520
 41.20833333   0.92019120
 41.25000000   1.29814320
 41.29166667   1.70413680
 41.33333333   2.03423520
 41.37500000   2.14335360
 41.41666667   2.08117440
 41.45833333   1.81935120
 41.50000000   1.44932400
 41.54166667   0.98511360
 41.58333333   0.61325760
 41.62500000   0.39532560
 41.66666667   0.41818560
 41.70833333   0.66629280
 41.75000000   1.03418640
 41.79166667   1.41823440
 41.83333333   1.71023280
 41.87500000   1.77027840
 41.91666667   1.73217840
 41.95833333   1.48711920
 42.00000000   1.16829840
 42.04166667   0.83637120
 42.08333333   0.56509920
 42.12500000   0.39410640
 42.16666667   0.33924240
 42.20833333   0.49225200
 42.25000000   0.82631280
 42.29166667   1.27010160
 42.33333333   1.70413680
 42.37500000   1.98729600
 42.41666667   2.08513680
 42.45833333   1.96138800
 42.50000000   1.66725600
 42.54166667   1.21310400
 42.58333333   0.76535280
 42.62500000   0.41422320
